t,Left ventricular pressure,Ascending aorta pressure
13.6,14.103505378651272,14.599996636322034
13.61,12.989029377724483,13.039576901724768
13.62,13.549965003135634,11.768565626006533
13.63,13.25299188852819,14.38319467503404
13.64,13.026522135232431,13.237301488714222
13.65,12.674962476245623,13.676213213836643
13.66,13.695122412789315,12.833049330466439
13.67,13.403784353357592,12.580927194899413
13.68,12.246693872998485,13.399304214326868
13.69,13.008303972079434,13.01057988507785
13.7,13.13941969376823,13.136540431556185
13.71,13.042944855855293,13.376928576559386
13.72,12.255951160274584,13.062272255477154
13.73,12.635254617513736,12.144782837730347
13.74,12.50301005737532,11.525522605254233
13.75,12.89729489354302,10.690665112432388
13.76,12.921837606740237,11.88788407627941
13.77,10.80395542889204,12.47172004094529
13.78,11.044261429361368,11.469764631468964
13.79,11.20828553264833,11.694661376922506
13.8,10.483390784897756,10.772500660002091
13.81,9.951037506939322,11.477016215173743
13.82,9.198107685039234,10.381028440745224
13.83,8.868389280605765,11.055506566443007
13.84,7.626498062402213,10.140710742711335
13.85,7.497357430933214,9.181565657941977
13.86,6.413169322177876,9.49883764007258
13.87,5.388587344226604,9.094628696742745
13.88,4.675794927561982,9.786641451228197
13.89,4.268294837234351,10.103198605459193
13.9,2.9698047188821937,9.261291574986599
13.91,3.4406579236129997,9.270282789029066
13.92,3.4074123039626247,8.782059076128977
13.93,3.2385585545727564,6.43485813504168
13.94,2.613438687027365,10.11486907541366
13.95,3.069953440444743,8.341327003315733
13.96,3.451223012534481,9.046189134996494
13.97,3.1886286268764272,8.813125064356951
13.98,3.2092700787267745,8.85517741561911
13.99,3.282237600661325,8.451762025186015
14.0,3.9712643026340304,8.693536867068058
14.01,3.8603342349001895,9.218330249822511
14.02,3.698491615153428,7.766245089039682
14.03,3.4791804199841594,7.862185174514304
14.04,2.8016773660304115,9.718480712342014
14.05,2.8341012735322195,7.8324657923685965
14.06,3.660397865308358,7.541200631713977
14.07,3.1283441421961395,7.588072777044809
14.08,2.7657194529134763,6.950894881195832
14.09,3.359885787260771,6.678212191710483
14.1,2.7200309287716222,7.032436961672224
14.11,3.678681743675383,9.961994533543212
14.12,3.284453164505836,7.6938886109959785
14.13,2.793225244407361,8.331344206369707
14.14,4.094926602566419,8.383249550387086
14.15,3.807896252821344,7.4579068725719555
14.16,2.8523318784292395,7.799242290301999
14.17,2.5787185963155257,8.3401207224285
14.18,3.786966448034371,7.906803206892535
14.19,2.9696951169940395,7.818629718285199
14.2,3.3407843205585275,6.341058275273021
14.21,3.7221183506036337,8.486964448114392
14.22,3.9484765292777806,8.499175952455609
14.23,3.335300289224746,7.707660189690883
14.24,3.0083942581177845,7.382125461507964
14.25,3.093268074121457,9.374841195222507
14.26,2.9020052112057475,7.468762092551516
14.27,3.944257229436044,6.866676111255477
14.28,3.443487820174867,6.955718563238469
14.29,2.6907551282119484,6.346575375836601
14.3,2.971833671373269,8.370528947005159
14.31,3.1883730709531246,6.502080517682198
14.32,3.270334444511973,5.227243314418713
14.33,3.012792796049803,8.845495825339746
14.34,3.4457564185267806,5.584087090303583
14.35,3.532576611652542,6.676843944693456
14.36,2.6199688568778043,8.846615824550291
14.37,3.4516564023166447,7.514063325220976
14.38,3.074209157978186,7.604343153301323
14.39,3.662570789478794,7.391355233991503
14.4,3.005443930258165,6.698285098619101
14.41,3.73813937755211,6.908326036669535
14.42,3.3699012447188044,6.520263575348266
14.43,4.34860759735624,7.585997672394139
14.44,3.4686158951240387,6.374404147616181
14.45,3.097979877325625,6.793374118174324
14.46,2.434300308245244,7.131528626484645
14.47,3.124702633531108,7.743419416944269
14.48,3.229816641734203,6.629059582618844
14.49,3.231635675427363,6.751926696706657
14.5,2.383071058893277,7.0120241160572245
14.51,3.8398913750793,6.085068271555571
14.52,3.0822991718281005,5.540602970856254
14.53,3.04702477445654,7.8098576183259185
14.54,2.363797329252514,6.80709260813988
14.55,3.734555984821014,6.926778698936462
14.56,2.86336601787209,6.683271111864318
14.57,2.699857808274527,5.901650311678025
14.58,2.5315306909050657,7.228380437939439
14.59,3.122001859186132,6.310030687844198
14.6,2.941773564996536,7.374452431594969
14.61,3.6235217188828,6.685227801222471
14.62,3.072579019937284,6.237847161688569
14.63,3.628029195959989,6.889218879840415
14.64,3.944627671036047,7.08283421885349
14.65,4.452689766382009,6.250801749910748
14.66,4.42306144824651,6.7702715248569
14.67,6.69733556239092,7.685266537472101
14.68,7.015753418359617,6.303740041689526
14.69,7.076217731688237,6.410257608208252
14.7,9.07708624794153,7.4567829556790794
14.71,8.004262044843564,7.518676561206725
14.72,9.702944510187018,8.117121929400607
14.73,9.885153805910145,9.83299680627179
14.74,9.110047474314891,9.32372904205593
14.75,10.310134372623663,10.633994817245451
14.76,10.867595265156965,9.008274908449131
14.77,11.491326826596724,10.819699905992822
14.78,11.755343979651336,11.602780963994993
14.79,12.736438959698646,12.05138660173602
14.8,11.547569293760972,11.846467341259759
14.81,12.696977422659277,11.650233691914432
14.82,13.008821854032046,11.622011355444792
14.83,13.403477285301944,12.2625005092373
14.84,13.425279847186305,13.247589872951922
14.85,14.657170261182316,14.339701735273136
14.86,12.818420052222844,13.83824318888962
14.87,13.898018585407392,13.675790754854905
14.88,13.671201073814984,13.569443460612685
14.89,13.506534824323053,13.10174893796612
14.9,14.249459767667034,14.63978496465302
14.91,13.730780977337773,14.17983753409856
14.92,13.745343761671268,14.615133254295511
14.93,13.416257224338803,12.924948448867672
14.94,13.887966602058237,13.023949229892153
14.95,13.426251592563611,14.630268933454495
14.96,13.031841288726524,12.262630878585401
14.97,12.680740471209427,12.10428418906907
14.98,11.7292896174648,13.101830120085163
14.99,12.248295926238985,12.396380333757394
15.0,13.265453171922056,12.642332243499688
15.01,12.564652881203216,12.37974295342313
15.02,11.720306124041624,11.728663744607523
15.03,12.213439408808862,12.685372397465759
15.04,11.82108814183933,10.625872933002343
15.05,10.588247255631115,11.358646836433627
15.06,10.571966093626049,10.09786598023009
15.07,8.145596486540482,11.339168462496898
15.08,8.269467606992485,9.874336790845971
15.09,8.12575177422713,9.990677079455217
15.1,6.135765128979516,10.533585698681982
15.11,6.0729076907762325,8.123745466949096
15.12,4.832297832913048,9.826734076826316
15.13,4.047126914911424,10.32952585235684
15.14,3.628850702827701,11.087681220297977
15.15,3.0351476595470226,11.108869086325862
15.16,2.757062711515234,9.501706411032014
15.17,3.3548493643863138,9.584970481786653
15.18,2.9718667906452083,9.408227374432117
15.19,2.26663234914994,8.628286770011687
15.2,3.75374693963398,9.846582217917405
15.21,1.8512715770006845,9.466810748939267
15.22,2.869855835324288,9.199093643248094
15.23,2.8249818601511225,8.890962906081876
15.24,3.231054606456184,8.781135896091957
15.25,3.2542358117700134,9.543674865400146
15.26,3.376549358120337,9.31817188847948
15.27,4.032058898081477,7.2032495358629625
15.28,3.5478114459984043,9.656186951369055
15.29,3.152014059495897,7.984062108925961
15.3,3.233437877034037,8.512144268464338
15.31,3.060370729048083,7.485686060266035
15.32,3.5725785758753994,8.406233530312758
15.33,2.786760024099321,7.243435923639057
15.34,3.46983457470317,8.612597192882046
15.35,2.839609935557393,7.763556722474652
15.36,3.834527756100953,7.669567094676006
15.37,3.810467985112301,7.8125083500461425
15.38,3.3030565973894914,8.06668905149279
15.39,3.481530675341615,8.079611062797149
15.4,3.619743968741857,8.034551395926822
15.41,3.091840137562299,7.102855663359276
15.42,3.4417560743729654,8.244849105499165
15.43,3.90220261132268,6.8505075339881865
15.44,3.1610970123927675,6.444487573240797
15.45,3.41522272066915,9.730925364727185
15.46,3.556837090896485,7.690363683190163
15.47,3.116326913764996,8.684151148270901
15.48,2.7975269393384656,7.374652354805556
15.49,3.700002387956158,8.142899236377943
15.5,3.2119855938095263,7.583865930940135
15.51,2.8495696028634603,7.401856278922497
15.52,2.9937193868177907,7.5778650881098395
15.53,3.802700885372488,6.812832227695551
15.54,3.135969155418729,8.472788817166
15.55,3.083010485578576,7.014204689645848
15.56,2.845821609152573,6.930702462319184
15.57,3.915263389202582,7.715573187779193
15.58,2.5729169285477056,7.708286668253278
15.59,3.2635774171085377,7.884801355030107
15.6,2.774999255961576,7.340789715049332
15.61,3.740169212579053,8.981763868833822
15.62,3.9277840957373114,7.487290545081219
15.63,2.247789496242631,8.015716909908896
15.64,2.352432387014061,7.056883535112278
15.65,2.927456551861837,9.408095769642882
15.66,3.645812641983869,5.456955144208006
15.67,3.4901104785613866,7.8483928382800885
15.68,2.853984970758764,7.077329025231742
15.69,3.5308685129376274,7.294818424146864
15.7,2.857189678677261,6.752688038444291
15.71,3.3804818547478868,8.714252887098864
15.72,2.74045899159826,5.8565729207910495
15.73,3.145598411640672,5.319206637885714
15.74,3.79983105197542,6.602236689345711
15.75,3.5338755189557687,7.88749878826572
15.76,4.256116732218218,7.3647748976964715
15.77,4.129144547442393,5.48077544818452
15.78,3.612272408781142,6.853638873169537
15.79,3.20618301672722,6.85416793521022
15.8,3.233394875469636,7.569101331666339
15.81,3.2029240690073864,7.923636320124094
15.82,3.053969839221756,6.061954150421424
15.83,3.4964035549236856,7.45744175100183
15.84,3.9388389389808376,7.033600894399352
15.85,4.062376258907911,7.0349190151176115
15.86,4.080058742354304,8.446930946718158
15.87,4.424903318761654,7.010967929589287
15.88,5.743380945182169,6.8904169748031325
15.89,6.3428424867285855,5.457460704386944
15.9,7.513094641748525,7.397183338322724
15.91,6.320167369303821,6.552734369159728
15.92,7.247628333180239,5.746455300032357
15.93,8.838072005303557,8.513600917223082
15.94,8.652633533682273,8.739473981345684
15.95,8.971155635403859,9.843518153265313
15.96,9.63187280355457,10.247885548812837
15.97,10.660823771442184,9.659849723005044
15.98,11.394250080244138,10.039302038087
15.99,12.508926992995985,11.084998196579798
16.0,11.534746358590697,11.614118343546007
16.01,11.472896561266523,13.211156682611023
16.02,12.341715880908655,11.821520056039935
16.03,14.239227583964638,11.936918451232694
16.04,14.115306037120185,11.319219203419884
16.05,14.305738322306157,14.513912142114602
16.06,13.615758554869204,14.14451681476236
16.07,14.10518489060017,15.03500133096963
16.080000000000002,13.280511382448154,14.047916857191149
16.09,13.654490023471409,12.152469498836377
16.1,13.567560680759197,15.112521722771978
16.11,14.5330951731157,14.039663235020113
16.12,13.841390196418445,14.484024798697975
16.13,13.343001180662736,13.924498668336604
16.14,13.861788951415049,13.118075015784658
16.15,13.223291529429568,13.16222926947588
16.16,14.200007090910052,13.511818390123112
16.17,13.527557200015654,14.063017822846811
16.18,13.260367136241635,14.359773968985978
16.19,13.336544287086053,12.200256841805624
16.2,13.052638942697232,12.380078523177987
16.21,12.01954088716544,12.701370950857886
16.22,12.982018063641355,12.38223057965017
16.23,12.768689001635536,12.887707443093893
16.240000000000002,11.594992700001232,12.549761681719863
16.25,10.852400912198643,11.129285543526052
16.26,10.70909478298944,10.272434389581317
16.27,10.068781259120389,10.829183409916117
16.28,9.715520334392783,10.757650991263272
16.29,9.003418555194479,10.786519200271393
16.3,7.603762525670333,10.049830611077136
16.31,6.559597702373222,11.041984979580828
16.32,6.283177249685347,8.457779590362724
16.330000000000002,5.489497445431366,9.994669018169574
16.34,3.8386251402028577,9.66701060873543
16.35,3.842600030431483,9.852748074039061
16.36,2.877761933393589,9.764817884078616
16.37,2.4280016432369846,10.10614755351854
16.38,3.7208812208136433,7.450527023098328
16.39,2.8560472752856,9.389210199695013
16.4,3.0241752996896194,9.457964536051529
16.41,3.140047425466401,9.055599335808987
16.42,3.6282969426154894,9.032779591745356
16.43,3.145147422850177,7.770013974415056
16.44,3.5138357893183434,8.44585351835246
16.45,2.7971254577825246,8.075785215212662
16.46,2.512666753819711,8.473070659237385
16.47,2.8740742851235863,8.807352903513486
16.48,3.077554498275621,9.24020022918462
16.490000000000002,3.3927983567191187,6.806202222389444
16.5,3.049290393034564,7.320193616659349
16.51,3.609554326685112,7.9956795905372315
16.52,3.4307117234162177,8.726714375678172
16.53,2.5151833340508905,8.472902550220878
16.54,3.8518601053220856,8.453025944088436
16.55,3.5639503233056136,7.913222895939213
16.56,3.151316128953127,8.895231706566634
16.57,3.5964814392885045,7.349939447300374
16.580000000000002,3.5051914102595774,8.598954183001457
16.59,2.433347873737499,7.99316121098008
16.6,3.116694981078768,9.819882215599137
16.61,3.4239502646186275,8.443036412121973
16.62,3.206259482823681,7.029173550588258
16.63,3.5264793486992403,8.516671397539426
16.64,3.2296013439038704,6.667669413949946
16.65,3.29061411096544,7.954331324870083
16.66,3.087026509576261,8.945713088312884
16.67,3.04093900489317,6.814880423649751
16.68,3.485916320117917,6.574096105982936
16.69,3.163326856361708,8.829513223555924
16.7,3.472821430661112,8.207353211853938
16.71,3.65313667457091,6.420043892747009
16.72,3.697437291990311,6.688753192181194
16.73,2.9151310858395374,7.505741681727725
16.740000000000002,2.8834793797671248,7.077534615782702
16.75,3.276553770761466,7.051044744012282
16.76,4.096816837615678,8.15547702427677
16.77,2.834329302872238,7.322707335272287
16.78,3.141697044742884,7.087389058862455
16.79,3.297820463197573,5.786380562834678
16.8,3.3685363538424307,7.0694095272701
16.81,3.4790618065047307,7.170189338730141
16.82,3.388740770098653,6.827161826439582
16.830000000000002,2.4374298297820656,7.933755438108911
16.84,4.366130970749447,7.979058917408568
16.85,3.3577273390781714,8.268468948085138
16.86,3.5281897696445035,6.871915537706583
16.87,3.5520977846662207,5.926858111814805
16.88,2.669739649367245,7.395110652140198
16.89,3.3887474189688254,7.94143923899064
16.9,2.5165300875741554,6.410819358763389
16.91,3.591984026452465,7.399347460511038
16.92,2.8816950452072723,7.60815938502175
16.93,3.255971841998713,7.196095068844729
16.94,3.66002271862384,7.205672877231953
16.95,3.4323238484245997,7.013025904013668
16.96,2.73352561399834,6.683081811351391
16.97,2.585639205452376,6.774855158834826
16.98,2.7102798012045755,6.913430929341545
16.990000000000002,3.2462588925344544,7.298277410497708
17.0,3.176326542511033,6.052971708021895
17.01,3.00206971059853,7.464308908495786
17.02,4.121882875389902,6.112438092318942
17.03,3.6068849954738513,8.101683949660151
17.04,4.1185096851967415,6.922315742814327
17.05,4.183751146157019,7.074938135227041
17.06,4.138748499071306,7.908719496214456
17.07,4.598427267759442,6.6190506278349055
17.080000000000002,5.714241271125804,5.8746875711286455
17.09,6.239991201941591,5.07965399180122
17.1,6.954567580835215,8.151333084029517
17.11,7.416484976430365,6.875333996215976
17.12,8.406750481733534,7.670149440702
17.13,8.482508485512195,9.628557166015085
17.14,10.12209354623284,9.088857554321457
17.150000000000002,10.61775294854619,9.57521518691865
17.16,10.907685970527668,11.9027019492785
17.17,12.028018097799915,11.416973793489538
17.18,12.327976143828543,11.245511739637951
17.19,12.679030874244573,11.589051003705869
17.2,12.278308734543804,12.778457048629123
17.21,13.009529004686527,12.747642069299467
17.22,13.28794991635696,13.775718158961338
17.23,13.169143616109304,14.96428216338652
17.240000000000002,14.353983812074675,13.314303177633994
17.25,13.718324438064316,13.187865591066545
17.26,13.78188677664035,15.18965356772259
17.27,14.24195298566204,14.857858601738544
17.28,13.347973373889404,13.35284580528868
17.29,14.445732720949067,13.408059080745957
17.3,15.11100991990405,14.711472091108474
17.31,14.181315559998769,14.907809406834588
17.32,14.076988093278535,12.728276265110498
17.330000000000002,14.234393806567152,13.761966958054023
17.34,13.597840657172728,14.444183709312448
17.35,13.189192990319505,13.111210879913845
17.36,14.272262578847078,14.418797930100677
17.37,13.22498636127104,12.893729989761024
17.38,13.265971235836512,12.73874822494187
17.39,12.991036060849227,12.336790981647301
17.400000000000002,13.01749181828301,13.274269138733358
17.41,12.082640579549736,13.183302423510035
17.42,12.176630969398278,10.383395656626313
17.43,12.323543560944968,13.546593131275962
17.44,11.857724014831865,11.503823052356832
17.45,10.612896089019676,12.139504931168794
17.46,10.971861560867085,9.400993941614226
17.47,9.493887529850776,9.91526085813084
17.48,8.442722430534518,11.905656371890728
17.490000000000002,7.796804206114186,9.301600387361841
17.5,6.994382704578204,9.51942151318063
17.51,5.0012957814222245,12.071702790421803
17.52,4.0173988842096415,9.535517245993034
17.53,3.717100080946805,9.83595255222824
17.54,2.9453785850246725,9.77868426722429
17.55,2.862767844920316,9.29725753167979
17.56,2.1966024395925685,9.014463723375215
17.57,2.316780453855923,9.754372851204776
17.580000000000002,1.7305327628864464,8.162358796594344
17.59,2.4916147969416613,9.718877773419791
17.6,3.604153728233361,10.491239449014747
17.61,2.7538905522848807,9.462307566811155
17.62,4.281899802999829,8.923245753959451
17.63,3.0750802488159583,9.295630337374094
17.64,3.536961551950516,9.503347918393438
17.650000000000002,3.525274198611114,8.944717228812847
17.66,3.988211618314355,7.741462740286311
17.67,2.5401467256567067,8.174217740401712
17.68,3.657164545302825,7.976276467976734
17.69,3.991865702148128,8.798008239038795
17.7,3.791635805667962,8.375663354306928
17.71,2.783848396093524,9.059024876876535
17.72,3.0927164098498308,8.945563266127287
17.73,3.5097317801502803,9.076756111919448
17.740000000000002,3.1640751466161947,8.431443921327817
17.75,3.775442769060957,9.463495145384273
17.76,3.0144927960375147,7.62858863714481
17.77,2.613974499587866,8.717879742866373
17.78,3.3112731136428697,7.839108469715988
17.79,3.572756278853065,8.223858835970667
17.8,3.3292828592822588,7.6667791600885495
17.81,2.210818451218862,9.017708962973835
17.82,3.9406939533666447,8.890149501054893
17.830000000000002,3.132223092382216,8.19904814707269
17.84,3.742363561733834,7.967082737611451
17.85,3.172674510350423,8.862318855328237
17.86,3.4073008339967763,7.166930174446048
17.87,3.090885828437344,7.801016533504492
17.88,3.3716362365980963,8.357465102947396
17.89,4.108773706379093,7.090898507601652
17.900000000000002,3.529069081058107,8.588677649493183
17.91,3.216095183154381,7.244262218179805
17.92,3.3643731451012804,8.526971068679154
17.93,2.8905075542661214,8.274586350676334
17.94,3.5557965558100992,6.747217584533175
17.95,3.156378415854828,7.554700813929562
17.96,2.6536473892185284,6.711425354141494
17.97,3.5960883097313068,7.371807144838608
17.98,2.8297278975971234,7.564426337460143
17.990000000000002,3.3664031552696074,6.552574855933856
18.0,4.071719823225409,8.84951488697562
18.01,2.781861860683443,7.9108239555260225
18.02,3.4253328360490363,8.550842914149275
18.03,3.740221027999343,8.017014038286298
18.04,3.4781278655368952,6.557782968756906
18.05,3.078339323477225,7.39820793822165
18.06,2.896791956639301,7.246560550354096
18.07,3.325799335854112,7.8128605336624295
18.08,3.119339107734456,7.895124816414645
18.09,4.823064051827992,6.359362045067283
18.1,2.627530847855049,8.047683147193545
18.11,3.158832404121896,8.050991436716362
18.12,4.373928908474819,8.366223261642357
18.13,3.0328253046494065,7.017515655213612
18.14,4.085899326088743,7.696510200001976
18.15,3.2810467556816523,7.353328823712031
18.16,2.5703541780264483,6.6097266372528924
18.17,2.6354226457063845,6.311834026384169
18.18,2.728640887048715,6.5812342398697385
18.19,2.991610842412405,7.080855572966872
18.2,3.116616969812085,6.971241641993871
18.21,3.936120978233128,6.095951678650972
18.22,4.222356388403593,6.991756122798776
18.23,3.683649220627355,8.555457125222093
18.24,5.179450857118267,6.840746824600651
18.25,5.111053593505498,7.160116919775294
18.26,5.80339059687722,6.014955894710658
18.27,5.614302606605662,6.679674910808954
18.28,7.174590068054482,6.711927543770721
18.29,7.877979604942188,8.71227639446318
18.3,8.407714804435125,6.463776397118914
18.31,9.27210860281032,8.207205793622515
18.32,10.028460085171329,10.323760370659803
18.33,9.149907327790215,8.791208150092663
18.34,11.099583282811071,9.579848092933736
18.35,11.68518934012496,10.518827096975546
18.36,11.407261595280206,11.712210140987542
18.37,12.33737666483318,12.04354050915397
18.38,12.719741529289488,14.253404857396859
18.39,12.285289937463748,11.174969785760988
18.4,12.497914791969018,13.711770528853213
18.41,13.99437929186906,12.264875476271438
18.42,14.283725392151869,14.186836926862302
18.43,13.760869184996704,12.559345946790991
18.44,13.045880935104346,14.007829176861337
18.45,14.628056700942697,15.991130580755518
18.46,13.766977778346186,14.256641022343036
18.47,14.724557725534083,15.369040281265187
18.48,14.8977336560181,14.258009990398886
18.49,13.7302927064642,15.082326452792538
18.5,13.516065489685866,12.853158632300275
18.51,14.229868442668716,14.02799324774222
18.52,14.596178123969231,14.809685888496217
18.53,14.092600690123856,13.855144375442222
18.54,14.220192699326187,13.397336528948271
18.55,13.510592891819076,12.561834148415153
18.56,13.2263615384073,12.984988898104973
18.57,12.135090195739238,12.898763849932877
18.58,13.38522588084574,13.221025230828726
18.59,12.715550325384967,12.939251499438718
18.6,12.553623843734425,11.8945553099853
18.61,12.345235150791495,11.438703433832536
18.62,10.934490695854128,11.935487435792819
18.63,11.064328836644362,10.360177807011928
18.64,9.8613416137483,11.57798848195801
18.65,9.557571324409093,10.552318743196846
18.66,8.819482247841483,11.1391632095085
18.67,7.488059230542693,9.706356736941416
18.68,5.558540738808126,9.80475828764906
18.69,5.211846494492561,8.92402410238259
18.7,4.004941992072861,10.566214452314489
18.71,2.9347607210516924,10.213612206132792
18.72,3.7010177040519374,10.171349477903863
18.73,2.222793999849732,9.394547582063167
18.74,2.627647625938037,9.335116174184774
18.75,2.285085199691925,9.074777873881576
18.76,2.958347201191433,8.361604861426859
18.77,3.825899402315475,10.670233389388747
18.78,2.5231962040092792,9.544465172835785
18.79,2.8747522679910986,9.081693511819404
18.8,2.8341090449096997,8.011688660000434
18.81,2.8933113409737525,9.394958944198901
18.82,3.517392105211654,9.569763054792778
18.83,2.536235009433102,9.396963209341973
18.84,3.0413191699090407,8.743111419836158
18.85,2.351135184551397,8.57243385028478
18.86,3.075496227392679,8.389784989236096
18.87,3.2554867765812,8.802024074585663
18.88,3.250199755612625,8.75388227915502
18.89,3.3882773615931256,8.089428442707066
18.9,3.950864629599849,7.674856748009852
18.91,2.592956431987853,7.182992851190241
18.92,3.1426804249353397,7.586730677080215
18.93,2.6922140589175374,8.286527412174136
18.94,2.8814468000328164,7.626878205565644
18.95,3.700248779889904,8.893414790768624
18.96,3.3566624016335247,8.503833821010181
18.97,3.200655950233528,8.408204573686088
18.98,2.447320376661446,7.547126032952933
18.99,2.804514656720777,8.294882067069421
19.0,2.5236848033763835,8.321208322811678
19.01,3.132704589731857,7.0464966136197535
19.02,3.351383081244528,7.785993836759508
19.03,2.90076203551381,8.415797223847157
19.04,2.2954269537418286,8.436159874747139
19.05,3.2578019006538126,7.854420742771982
19.06,2.003014592272912,8.58932049229872
19.07,3.552228089201829,8.315416402303159
19.08,3.129544640974532,8.9615702882504
19.09,3.3896294658798007,7.683422254653987
19.1,2.7514747093240155,9.018304303316572
19.11,2.516012116658996,7.496146365840285
19.12,2.9913375020395763,8.509489867723428
19.13,3.5388890799447608,6.898516984795984
19.14,3.386048706046106,6.774272395897091
19.15,3.018274820839252,7.656059364303427
19.16,3.019851837202748,7.804075041880625
19.17,3.5930085342346847,5.692505763443591
19.18,3.4788633788542183,7.638903227166221
19.19,2.661944943623136,7.202300090027689
19.2,2.7930689607081702,8.429264829924517
19.21,3.371215718500305,5.991334284279924
19.22,2.8848928849272744,7.571685218272139
19.23,2.9842123481431724,7.716545106702038
19.24,3.5633774743754585,7.377172314089766
19.25,3.0978082847365203,6.141969360178824
19.26,2.7217647670881138,7.220588065416315
19.27,3.9726023701160686,6.79822676627161
19.28,4.013528183247115,8.029183428691764
19.29,4.251761905109166,8.591574392025864
19.3,2.9428184309442065,7.02403252947133
19.31,2.754139909076368,7.352789258895222
19.32,3.355976440057375,6.476083667022842
19.33,4.107079020414781,6.753113311546953
19.34,3.056122340307522,7.899339745828133
19.35,2.635885407524543,8.10148157414841
19.36,3.1806316940123525,7.028647240346868
19.37,3.292916238446051,7.104542372957778
19.38,3.58257559060018,7.724393164738382
19.39,4.263786629005523,8.756724135667767
19.4,3.785878388652198,6.498766435673847
19.41,4.554896649410416,6.063235603420793
19.42,5.946719836878264,7.931944649376777
19.43,5.03075029624703,5.737808064706068
19.44,7.106282683019962,6.314836832150183
19.45,6.737904060977952,7.2072887501504805
19.46,7.518316388935016,6.5889044319152275
19.47,9.25844156251425,7.327979920797062
19.48,8.720826056104839,9.883485111183514
19.49,9.221092912262671,8.802557786313658
19.5,10.170179109853436,11.719757503925004
19.51,11.034477288694177,11.646296370060965
19.52,10.154055356027271,9.253761070850162
19.53,12.008374334520031,11.41274565258751
19.54,11.564049276516796,12.49238803070194
19.55,12.86760960416322,13.817912457837043
19.56,12.76230776164443,13.23817933959741
19.57,13.268395401583463,14.653485061299499
19.58,13.134665735334153,12.818887133147697
19.59,13.502813730279254,13.555244443800094
19.6,14.718029142549454,14.181472783864642
19.61,13.92441714765292,13.875260910312573
19.62,13.786426801804284,13.965391905045866
19.63,14.564873640514705,14.427497192625271
19.64,14.919044105232524,14.499278525896395
19.65,13.020331315403258,14.052814027235849
19.66,13.645813575523238,15.210725965744304
19.67,13.526925649034265,13.555328596485216
19.68,13.785376945455962,14.514955177424513
19.69,14.35424085872232,13.939285725895873
19.7,13.248924685601963,12.755269550468771
19.71,13.259904010284677,12.307108796974205
19.72,12.895780954738488,12.564645707135998
19.73,12.600785620699789,12.81178026921613
19.74,13.651561350751324,13.789977085178464
19.75,13.082598417674127,13.578398242038384
19.76,13.222450228442511,13.168917383451424
19.77,12.252465470714656,10.864617071978476
19.78,11.986696131258215,14.19363639495159
19.79,11.759474777673164,12.163970508536384
19.8,10.152293032587464,10.252209242683396
19.81,9.84633015320158,10.693837800325749
19.82,9.432159182951334,11.43213580027632
19.83,7.108281886806877,10.275400795320968
19.84,6.618967092049562,11.586792911539009
19.85,5.220582221810543,10.100072575844933
19.86,4.650040877618013,11.53177682565328
19.87,4.054006658142544,9.390327503698298
19.88,3.740700852095699,9.361841842255062
19.89,2.5662965167357963,10.72426697773356
19.9,2.990302273367352,10.00126375164125
19.91,1.800072211134149,9.577997367036293
19.92,2.5590262904257477,7.584659113330086
19.93,2.2637779219442367,9.471453010859594
19.94,2.74543028455732,8.349143047608331
19.95,2.4529092245428714,10.25480792318793
19.96,4.210602007207037,9.857658326934553
19.97,3.8917177355208494,7.611423425826195
19.98,4.010166548572607,8.743034563292685
19.99,3.7212138682790634,7.744276106057066
20.0,3.2938490315153666,8.397569534602745
20.01,2.79711501630246,8.251409050038799
20.02,3.2341910810120638,9.315388626044337
20.03,2.668442900718097,8.957421814890603
20.04,3.2595019871241706,8.508981876769495
20.05,2.75442696713674,8.855047186975256
20.06,2.7140554263115275,7.782181929188748
20.07,3.4681859422390104,7.812411561269377
20.08,2.90772896940312,8.551266186077257
20.09,4.092946474734479,9.13976158032887
20.1,4.125172081204242,9.133526575614345
20.11,2.7938981260226923,9.508022122025515
20.12,2.8414847748985523,7.845621443618326
20.13,2.2809953030420487,7.219062548045501
20.14,3.351544934853653,7.771103644933774
20.15,3.67747999705936,7.057573298282551
20.16,3.6350251894497614,8.789184181127629
20.17,2.968447607555195,8.145128253759907
20.18,3.432066661272508,7.85884011987662
20.19,3.04423759832731,7.336835183026107
20.2,2.223447580786779,9.183130189521014
20.21,2.305227151391233,8.361625801809044
20.22,4.235061292246033,7.522177067398048
20.23,3.655922634693976,8.49590846664813
20.24,2.914348264953792,7.886128126588738
20.25,2.7700382559200647,7.874390526309247
20.26,2.7941992236797484,8.622364652549788
20.27,3.857306333825139,7.713307789047611
20.28,3.5097037084343463,7.438217969641602
20.29,3.53016819818727,6.76496386636365
20.3,3.591104099739076,7.8152853256482615
20.31,2.9541707739296967,9.717129219137975
20.32,3.953610357057872,6.604670054340102
20.33,3.5478688909372558,7.035443182878024
20.34,2.859997986657484,6.726087766401856
20.35,3.7682896809271087,7.709670106537976
20.36,2.6658582962849677,6.743718974303048
20.37,3.8163457599384847,7.612547366160848
20.38,3.0870097856065346,8.561227638986665
20.39,2.707454726506323,6.631011279363686
20.4,3.1076938506033662,6.840003311189629
20.41,4.121364562940211,7.920845240846001
20.42,2.7580677136090657,7.151402854371553
20.43,3.545843667738268,8.756256572113944
